-2.90922,0.497447,-0.141593,398000
-2.93001,0.477098,-0.0337129,777000
-2.86455,0.566866,-0.436064,145000
-2.94545,0.402948,0.178047,40000
-2.94646,0.461825,0.0459436,528000
-2.86324,0.571297,-0.45106,167000
-2.96027,0.405943,0.210345,4420
-2.89371,0.422337,-0.00930912,479000
-2.88857,0.463944,-0.118063,526000
-2.94921,0.395065,0.20656,1660
-2.86659,0.388923,0.00589148,78600
-2.86937,0.370378,0.0515274,8810
-2.94455,0.421036,0.147344,209000
-2.91461,0.473554,-0.065283,801000
-2.86542,0.507453,-0.289043,346000
-2.8682,0.490283,-0.24314,384000
-2.90009,0.406847,0.0494395,190000
-2.93237,0.453153,0.0292337,595000
-2.92273,0.505522,-0.124165,305000
-2.92462,0.502857,-0.109661,309000
-2.93923,0.412113,0.135595,200000
-2.91697,0.446271,-0.00298493,701000
-2.89089,0.345333,0.175187,0
-2.87983,0.334848,0.171478,0
-2.90608,0.431228,0.00994651,525000
-2.91918,0.430613,0.0440464,421000
-2.87604,0.465205,-0.152872,418000
-2.88293,0.470025,-0.161949,362000
-2.87779,0.34585,0.141068,0
-2.87648,0.351764,0.12636,0
-2.94269,0.466665,0.0168394,806000
-2.94139,0.469536,0.00154038,865000
-2.86528,0.560668,-0.420577,130000
-2.88754,0.362151,0.13005,0
-2.88885,0.356336,0.144776,0
-2.97381,0.46027,0.112411,133000
-2.93758,0.383932,0.20356,0
-2.89341,0.48006,-0.157493,502000
-2.88653,0.475731,-0.148321,517000
-2.86806,0.543056,-0.37476,90300
-2.86512,0.401456,-0.0250558,203000
-2.86849,0.430203,-0.0954138,424000
-2.93891,0.428983,0.103821,219000
-2.94079,0.426072,0.118278,253000
-2.87157,0.517852,-0.313727,292000
-2.89906,0.474666,-0.113474,653000
-2.90477,0.434197,-0.00533341,586000
-2.8969,0.417733,0.0206755,387000
-2.93469,0.499284,-0.089489,298000
-2.97346,0.432409,0.196295,36900
-2.92482,0.420801,0.0872068,226000
-2.92728,0.418832,0.101012,203000
-2.91358,0.366853,0.181876,0
-2.95678,0.475308,0.0335435,269000
-2.91615,0.433604,0.031274,541000
-2.92702,0.404358,0.134086,113000
-2.87751,0.453164,-0.121829,456000
-2.8838,0.41128,-0.0147976,326000
-2.88827,0.522452,-0.266095,220000
-2.90791,0.5013,-0.156701,322000
-2.89426,0.542612,-0.306408,148000
-2.95807,0.428276,0.16461,189000
-2.93382,0.392404,0.175161,17500
-2.87329,0.526861,-0.31448,171000
-2.97569,0.457477,0.126891,171000
-2.8855,0.374037,0.099811,5860
-2.89444,0.415187,0.00599286,386000
-2.97757,0.454684,0.14137,176000
-2.86599,0.341435,0.121847,0
-2.89194,0.493476,-0.188269,412000
-2.91273,0.475679,-0.0798924,754000
-2.96054,0.469889,0.0625353,187000
-2.86425,0.460692,-0.172111,388000
